,buying_price,maintanence,doors,persons,lug_boot,safety,class
871,2,3,0,0,0,0,2
872,2,3,0,1,2,1,2
873,2,3,0,1,2,2,2
874,2,3,0,1,2,0,0
875,2,3,0,1,1,1,2
876,2,3,0,1,1,2,2
877,2,3,0,1,1,0,0
878,2,3,0,1,0,1,2
879,2,3,0,1,0,2,0
880,2,3,0,1,0,0,0
881,2,3,0,2,2,1,2
882,2,3,0,2,2,2,2
883,2,3,0,2,2,0,2
884,2,3,0,2,1,1,2
885,2,3,0,2,1,2,2
886,2,3,0,2,1,0,0
887,2,3,0,2,0,1,2
888,2,3,0,2,0,2,0
889,2,3,0,2,0,0,0
890,2,3,1,0,2,1,2
891,2,3,1,0,2,2,2
892,2,3,1,0,2,0,2
893,2,3,1,0,1,1,2
894,2,3,1,0,1,2,2
895,2,3,1,0,1,0,2
896,2,3,1,0,0,1,2
897,2,3,1,0,0,2,2
898,2,3,1,0,0,0,2
899,2,3,1,1,2,1,2
900,2,3,1,1,2,2,2
901,2,3,1,1,2,0,0
902,2,3,1,1,1,1,2
903,2,3,1,1,1,2,2
904,2,3,1,1,1,0,0
905,2,3,1,1,0,1,2
906,2,3,1,1,0,2,0
907,2,3,1,1,0,0,0
908,2,3,1,2,2,1,2
909,2,3,1,2,2,2,2
910,2,3,1,2,2,0,0
911,2,3,1,2,1,1,2
912,2,3,1,2,1,2,0
913,2,3,1,2,1,0,0
914,2,3,1,2,0,1,2
915,2,3,1,2,0,2,0
916,2,3,1,2,0,0,0
917,2,3,2,0,2,1,2
918,2,3,2,0,2,2,2
919,2,3,2,0,2,0,2
920,2,3,2,0,1,1,2
921,2,3,2,0,1,2,2
922,2,3,2,0,1,0,2
923,2,3,2,0,0,1,2
924,2,3,2,0,0,2,2
925,2,3,2,0,0,0,2
926,2,3,2,1,2,1,2
927,2,3,2,1,2,2,2
928,2,3,2,1,2,0,0
929,2,3,2,1,1,1,2
930,2,3,2,1,1,2,0
931,2,3,2,1,1,0,0
932,2,3,2,1,0,1,2
933,2,3,2,1,0,2,0
934,2,3,2,1,0,0,0
935,2,3,2,2,2,1,2
936,2,3,2,2,2,2,2
937,2,3,2,2,2,0,0
938,2,3,2,2,1,1,2
939,2,3,2,2,1,2,0
940,2,3,2,2,1,0,0
941,2,3,2,2,0,1,2
942,2,3,2,2,0,2,0
943,2,3,2,2,0,0,0
944,2,3,3,0,2,1,2
945,2,3,3,0,2,2,2
946,2,3,3,0,2,0,2
947,2,3,3,0,1,1,2
948,2,3,3,0,1,2,2
949,2,3,3,0,1,0,2
950,2,3,3,0,0,1,2
951,2,3,3,0,0,2,2
952,2,3,3,0,0,0,2
953,2,3,3,1,2,1,2
954,2,3,3,1,2,2,2
955,2,3,3,1,2,0,0
956,2,3,3,1,1,1,2
957,2,3,3,1,1,2,0
958,2,3,3,1,1,0,0
959,2,3,3,1,0,1,2
960,2,3,3,1,0,2,0
961,2,3,3,1,0,0,0
962,2,3,3,2,2,1,2
963,2,3,3,2,2,2,2
964,2,3,3,2,2,0,0
965,2,3,3,2,1,1,2
966,2,3,3,2,1,2,0
967,2,3,3,2,1,0,0
968,2,3,3,2,0,1,2
969,2,3,3,2,0,2,0
970,2,3,3,2,0,0,0
971,2,0,0,0,2,1,2
972,2,0,0,0,2,2,2
973,2,0,0,0,2,0,2
974,2,0,0,0,1,1,2
975,2,0,0,0,1,2,2
976,2,0,0,0,1,0,2
977,2,0,0,0,0,1,2
978,2,0,0,0,0,2,2
979,2,0,0,0,0,0,2
980,2,0,0,1,2,1,2
981,2,0,0,1,2,2,2
982,2,0,0,1,2,0,0
983,2,0,0,1,1,1,2
984,2,0,0,1,1,2,2
985,2,0,0,1,1,0,0
986,2,0,0,1,0,1,2
987,2,0,0,1,0,2,0
988,2,0,0,1,0,0,0
989,2,0,0,2,2,1,2
990,2,0,0,2,2,2,2
991,2,0,0,2,2,0,2
992,2,0,0,2,1,1,2
993,2,0,0,2,1,2,2
994,2,0,0,2,1,0,0
995,2,0,0,2,0,1,2
996,2,0,0,2,0,2,0
997,2,0,0,2,0,0,0
998,2,0,1,0,2,1,2
999,2,0,1,0,2,2,2
1000,2,0,1,0,2,0,2
1001,2,0,1,0,1,1,2
1002,2,0,1,0,1,2,2
1003,2,0,1,0,1,0,2
1004,2,0,1,0,0,1,2
1005,2,0,1,0,0,2,2
1006,2,0,1,0,0,0,2
1007,2,0,1,1,2,1,2
1008,2,0,1,1,2,2,2
1009,2,0,1,1,2,0,0
1010,2,0,1,1,1,1,2
1011,2,0,1,1,1,2,2
1012,2,0,1,1,1,0,0
1013,2,0,1,1,0,1,2
1014,2,0,1,1,0,2,0
1015,2,0,1,1,0,0,0
1016,2,0,1,2,2,1,2
1017,2,0,1,2,2,2,2
1018,2,0,1,2,2,0,0
1019,2,0,1,2,1,1,2
1020,2,0,1,2,1,2,0
1021,2,0,1,2,1,0,0
1022,2,0,1,2,0,1,2
1023,2,0,1,2,0,2,0
1024,2,0,1,2,0,0,0
1025,2,0,2,0,2,1,2
1026,2,0,2,0,2,2,2
1027,2,0,2,0,2,0,2
1028,2,0,2,0,1,1,2
1029,2,0,2,0,1,2,2
1030,2,0,2,0,1,0,2
1031,2,0,2,0,0,1,2
1032,2,0,2,0,0,2,2
1033,2,0,2,0,0,0,2
1034,2,0,2,1,2,1,2
1035,2,0,2,1,2,2,2
1036,2,0,2,1,2,0,0
1037,2,0,2,1,1,1,2
1038,2,0,2,1,1,2,0
1039,2,0,2,1,1,0,0
1040,2,0,2,1,0,1,2
1041,2,0,2,1,0,2,0
1042,2,0,2,1,0,0,0
1043,2,0,2,2,2,1,2
1044,2,0,2,2,2,2,2
1045,2,0,2,2,2,0,0
1046,2,0,2,2,1,1,2
1047,2,0,2,2,1,2,0
1048,2,0,2,2,1,0,0
1049,2,0,2,2,0,1,2
1050,2,0,2,2,0,2,0
1051,2,0,2,2,0,0,0
1052,2,0,3,0,2,1,2
1053,2,0,3,0,2,2,2
1054,2,0,3,0,2,0,2
1055,2,0,3,0,1,1,2
1056,2,0,3,0,1,2,2
1057,2,0,3,0,1,0,2
1058,2,0,3,0,0,1,2
1059,2,0,3,0,0,2,2
1060,2,0,3,0,0,0,2
1061,2,0,3,1,2,1,2
1062,2,0,3,1,2,2,2
1063,2,0,3,1,2,0,0
1064,2,0,3,1,1,1,2
1065,2,0,3,1,1,2,0
1066,2,0,3,1,1,0,0
1067,2,0,3,1,0,1,2
1068,2,0,3,1,0,2,0
1069,2,0,3,1,0,0,0
1070,2,0,3,2,2,1,2
1071,2,0,3,2,2,2,2
1072,2,0,3,2,2,0,0
1073,2,0,3,2,1,1,2
1074,2,0,3,2,1,2,0
1075,2,0,3,2,1,0,0
1076,2,0,3,2,0,1,2
1077,2,0,3,2,0,2,0
1078,2,0,3,2,0,0,0
1079,2,2,0,0,2,1,2
1080,2,2,0,0,2,2,2
1081,2,2,0,0,2,0,2
1082,2,2,0,0,1,1,2
1083,2,2,0,0,1,2,2
1084,2,2,0,0,1,0,2
1085,2,2,0,0,0,1,2
1086,2,2,0,0,0,2,2
1087,2,2,0,0,0,0,2
1088,2,2,0,1,2,1,2
1089,2,2,0,1,2,2,0
1090,2,2,0,1,2,0,0
1091,2,2,0,1,1,1,2
1092,2,2,0,1,1,2,0
1093,2,2,0,1,1,0,0
1094,2,2,0,1,0,1,2
1095,2,2,0,1,0,2,0
1096,2,2,0,1,0,0,3
1097,2,2,0,2,2,1,2
1098,2,2,0,2,2,2,2
1099,2,2,0,2,2,0,2
1100,2,2,0,2,1,1,2
1101,2,2,0,2,1,2,0
1102,2,2,0,2,1,0,0
1103,2,2,0,2,0,1,2
1104,2,2,0,2,0,2,0
1105,2,2,0,2,0,0,3
1106,2,2,1,0,2,1,2
1107,2,2,1,0,2,2,2
1108,2,2,1,0,2,0,2
1109,2,2,1,0,1,1,2
1110,2,2,1,0,1,2,2
1111,2,2,1,0,1,0,2
1112,2,2,1,0,0,1,2
1113,2,2,1,0,0,2,2
1114,2,2,1,0,0,0,2
1115,2,2,1,1,2,1,2
1116,2,2,1,1,2,2,0
1117,2,2,1,1,2,0,0
1118,2,2,1,1,1,1,2
1119,2,2,1,1,1,2,0
1120,2,2,1,1,1,0,0
1121,2,2,1,1,0,1,2
1122,2,2,1,1,0,2,0
1123,2,2,1,1,0,0,3
1124,2,2,1,2,2,1,2
1125,2,2,1,2,2,2,0
1126,2,2,1,2,2,0,0
1127,2,2,1,2,1,1,2
1128,2,2,1,2,1,2,0
1129,2,2,1,2,1,0,3
1130,2,2,1,2,0,1,2
1131,2,2,1,2,0,2,0
1132,2,2,1,2,0,0,3
1133,2,2,2,0,2,1,2
1134,2,2,2,0,2,2,2
1135,2,2,2,0,2,0,2
1136,2,2,2,0,1,1,2
1137,2,2,2,0,1,2,2
1138,2,2,2,0,1,0,2
1139,2,2,2,0,0,1,2
1140,2,2,2,0,0,2,2
1141,2,2,2,0,0,0,2
1142,2,2,2,1,2,1,2
1143,2,2,2,1,2,2,0
1144,2,2,2,1,2,0,0
1145,2,2,2,1,1,1,2
1146,2,2,2,1,1,2,0
1147,2,2,2,1,1,0,3
1148,2,2,2,1,0,1,2
1149,2,2,2,1,0,2,0
1150,2,2,2,1,0,0,3
1151,2,2,2,2,2,1,2
1152,2,2,2,2,2,2,0
1153,2,2,2,2,2,0,0
1154,2,2,2,2,1,1,2
1155,2,2,2,2,1,2,0
1156,2,2,2,2,1,0,3
1157,2,2,2,2,0,1,2
1158,2,2,2,2,0,2,0
1159,2,2,2,2,0,0,3
1160,2,2,3,0,2,1,2
1161,2,2,3,0,2,2,2
1162,2,2,3,0,2,0,2
1163,2,2,3,0,1,1,2
1164,2,2,3,0,1,2,2
1165,2,2,3,0,1,0,2
1166,2,2,3,0,0,1,2
1167,2,2,3,0,0,2,2
1168,2,2,3,0,0,0,2
1169,2,2,3,1,2,1,2
1170,2,2,3,1,2,2,0
1171,2,2,3,1,2,0,0
1172,2,2,3,1,1,1,2
1173,2,2,3,1,1,2,0
1174,2,2,3,1,1,0,3
1175,2,2,3,1,0,1,2
1176,2,2,3,1,0,2,0
1177,2,2,3,1,0,0,3
1178,2,2,3,2,2,1,2
1179,2,2,3,2,2,2,0
1180,2,2,3,2,2,0,0
1181,2,2,3,2,1,1,2
1182,2,2,3,2,1,2,0
1183,2,2,3,2,1,0,3
1184,2,2,3,2,0,1,2
1185,2,2,3,2,0,2,0
1186,2,2,3,2,0,0,3
1187,2,1,0,0,2,1,2
1188,2,1,0,0,2,2,2
1189,2,1,0,0,2,0,2
1190,2,1,0,0,1,1,2
1191,2,1,0,0,1,2,2
1192,2,1,0,0,1,0,2
1193,2,1,0,0,0,1,2
1194,2,1,0,0,0,2,2
1195,2,1,0,0,0,0,2
1196,2,1,0,1,2,1,2
1197,2,1,0,1,2,2,0
1198,2,1,0,1,2,0,1
1199,2,1,0,1,1,1,2
1200,2,1,0,1,1,2,0
1201,2,1,0,1,1,0,1
1202,2,1,0,1,0,1,2
1203,2,1,0,1,0,2,1
1204,2,1,0,1,0,0,3
1205,2,1,0,2,2,1,2
1206,2,1,0,2,2,2,2
1207,2,1,0,2,2,0,2
1208,2,1,0,2,1,1,2
1209,2,1,0,2,1,2,0
1210,2,1,0,2,1,0,1
1211,2,1,0,2,0,1,2
1212,2,1,0,2,0,2,1
1213,2,1,0,2,0,0,3
1214,2,1,1,0,2,1,2
1215,2,1,1,0,2,2,2
1216,2,1,1,0,2,0,2
1217,2,1,1,0,1,1,2
1218,2,1,1,0,1,2,2
1219,2,1,1,0,1,0,2
1220,2,1,1,0,0,1,2
1221,2,1,1,0,0,2,2
1222,2,1,1,0,0,0,2
1223,2,1,1,1,2,1,2
1224,2,1,1,1,2,2,0
1225,2,1,1,1,2,0,1
1226,2,1,1,1,1,1,2
1227,2,1,1,1,1,2,0
1228,2,1,1,1,1,0,1
1229,2,1,1,1,0,1,2
1230,2,1,1,1,0,2,1
1231,2,1,1,1,0,0,3
1232,2,1,1,2,2,1,2
1233,2,1,1,2,2,2,0
1234,2,1,1,2,2,0,1
1235,2,1,1,2,1,1,2
1236,2,1,1,2,1,2,1
1237,2,1,1,2,1,0,3
1238,2,1,1,2,0,1,2
1239,2,1,1,2,0,2,1
1240,2,1,1,2,0,0,3
1241,2,1,2,0,2,1,2
1242,2,1,2,0,2,2,2
1243,2,1,2,0,2,0,2
1244,2,1,2,0,1,1,2
1245,2,1,2,0,1,2,2
1246,2,1,2,0,1,0,2
1247,2,1,2,0,0,1,2
1248,2,1,2,0,0,2,2
1249,2,1,2,0,0,0,2
1250,2,1,2,1,2,1,2
1251,2,1,2,1,2,2,0
1252,2,1,2,1,2,0,1
1253,2,1,2,1,1,1,2
1254,2,1,2,1,1,2,1
1255,2,1,2,1,1,0,3
1256,2,1,2,1,0,1,2
1257,2,1,2,1,0,2,1
1258,2,1,2,1,0,0,3
1259,2,1,2,2,2,1,2
1260,2,1,2,2,2,2,0
1261,2,1,2,2,2,0,1
1262,2,1,2,2,1,1,2
1263,2,1,2,2,1,2,1
1264,2,1,2,2,1,0,3
1265,2,1,2,2,0,1,2
1266,2,1,2,2,0,2,1
1267,2,1,2,2,0,0,3
1268,2,1,3,0,2,1,2
1269,2,1,3,0,2,2,2
1270,2,1,3,0,2,0,2
1271,2,1,3,0,1,1,2
1272,2,1,3,0,1,2,2
1273,2,1,3,0,1,0,2
1274,2,1,3,0,0,1,2
1275,2,1,3,0,0,2,2
1276,2,1,3,0,0,0,2
1277,2,1,3,1,2,1,2
1278,2,1,3,1,2,2,0
1279,2,1,3,1,2,0,1
1280,2,1,3,1,1,1,2
1281,2,1,3,1,1,2,1
1282,2,1,3,1,1,0,3
1283,2,1,3,1,0,1,2
1284,2,1,3,1,0,2,1
1285,2,1,3,1,0,0,3
1286,2,1,3,2,2,1,2
1287,2,1,3,2,2,2,0
1288,2,1,3,2,2,0,1
1289,2,1,3,2,1,1,2
1290,2,1,3,2,1,2,1
1291,2,1,3,2,1,0,3
1292,2,1,3,2,0,1,2
1293,2,1,3,2,0,2,1
1294,2,1,3,2,0,0,3
1295,1,3,0,0,2,1,2
1296,1,3,0,0,2,2,2
1297,1,3,0,0,2,0,2
1298,1,3,0,0,1,1,2
1299,1,3,0,0,1,2,2
1300,1,3,0,0,1,0,2
1301,1,3,0,0,0,1,2
1302,1,3,0,0,0,2,2
1303,1,3,0,0,0,0,2
1304,1,3,0,1,2,1,2
1305,1,3,0,1,2,2,2
1306,1,3,0,1,2,0,0
1307,1,3,0,1,1,1,2
1308,1,3,0,1,1,2,2
1309,1,3,0,1,1,0,0
1310,1,3,0,1,0,1,2
1311,1,3,0,1,0,2,0
1312,1,3,0,1,0,0,0
1313,1,3,0,2,2,1,2
1314,1,3,0,2,2,2,2
1315,1,3,0,2,2,0,2
1316,1,3,0,2,1,1,2
1317,1,3,0,2,1,2,2
1318,1,3,0,2,1,0,0
1319,1,3,0,2,0,1,2
1320,1,3,0,2,0,2,0
1321,1,3,0,2,0,0,0
1322,1,3,1,0,2,1,2
1323,1,3,1,0,2,2,2
1324,1,3,1,0,2,0,2
1325,1,3,1,0,1,1,2
1326,1,3,1,0,1,2,2
1327,1,3,1,0,1,0,2
1328,1,3,1,0,0,1,2
1329,1,3,1,0,0,2,2
1330,1,3,1,0,0,0,2
1331,1,3,1,1,2,1,2
1332,1,3,1,1,2,2,2
1333,1,3,1,1,2,0,0
1334,1,3,1,1,1,1,2
1335,1,3,1,1,1,2,2
1336,1,3,1,1,1,0,0
1337,1,3,1,1,0,1,2
1338,1,3,1,1,0,2,0
1339,1,3,1,1,0,0,0
1340,1,3,1,2,2,1,2
1341,1,3,1,2,2,2,2
1342,1,3,1,2,2,0,0
1343,1,3,1,2,1,1,2
1344,1,3,1,2,1,2,0
1345,1,3,1,2,1,0,0
1346,1,3,1,2,0,1,2
1347,1,3,1,2,0,2,0
1348,1,3,1,2,0,0,0
1349,1,3,2,0,2,1,2
1350,1,3,2,0,2,2,2
1351,1,3,2,0,2,0,2
1352,1,3,2,0,1,1,2
1353,1,3,2,0,1,2,2
1354,1,3,2,0,1,0,2
1355,1,3,2,0,0,1,2
1356,1,3,2,0,0,2,2
1357,1,3,2,0,0,0,2
1358,1,3,2,1,2,1,2
1359,1,3,2,1,2,2,2
1360,1,3,2,1,2,0,0
1361,1,3,2,1,1,1,2
1362,1,3,2,1,1,2,0
1363,1,3,2,1,1,0,0
1364,1,3,2,1,0,1,2
1365,1,3,2,1,0,2,0
1366,1,3,2,1,0,0,0
1367,1,3,2,2,2,1,2
1368,1,3,2,2,2,2,2
1369,1,3,2,2,2,0,0
1370,1,3,2,2,1,1,2
1371,1,3,2,2,1,2,0
1372,1,3,2,2,1,0,0
1373,1,3,2,2,0,1,2
1374,1,3,2,2,0,2,0
1375,1,3,2,2,0,0,0
1376,1,3,3,0,2,1,2
1377,1,3,3,0,2,2,2
1378,1,3,3,0,2,0,2
1379,1,3,3,0,1,1,2
1380,1,3,3,0,1,2,2
1381,1,3,3,0,1,0,2
1382,1,3,3,0,0,1,2
1383,1,3,3,0,0,2,2
1384,1,3,3,0,0,0,2
1385,1,3,3,1,2,1,2
1386,1,3,3,1,2,2,2
1387,1,3,3,1,2,0,0
1388,1,3,3,1,1,1,2
1389,1,3,3,1,1,2,0
1390,1,3,3,1,1,0,0
1391,1,3,3,1,0,1,2
1392,1,3,3,1,0,2,0
1393,1,3,3,1,0,0,0
1394,1,3,3,2,2,1,2
1395,1,3,3,2,2,2,2
1396,1,3,3,2,2,0,0
1397,1,3,3,2,1,1,2
1398,1,3,3,2,1,2,0
1399,1,3,3,2,1,0,0
1400,1,3,3,2,0,1,2
1401,1,3,3,2,0,2,0
1402,1,3,3,2,0,0,0
1403,1,0,0,0,2,1,2
1404,1,0,0,0,2,2,2
1405,1,0,0,0,2,0,2
1406,1,0,0,0,1,1,2
1407,1,0,0,0,1,2,2
1408,1,0,0,0,1,0,2
1409,1,0,0,0,0,1,2
1410,1,0,0,0,0,2,2
1411,1,0,0,0,0,0,2
1412,1,0,0,1,2,1,2
1413,1,0,0,1,2,2,0
1414,1,0,0,1,2,0,0
1415,1,0,0,1,1,1,2
1416,1,0,0,1,1,2,0
1417,1,0,0,1,1,0,0
1418,1,0,0,1,0,1,2
1419,1,0,0,1,0,2,0
1420,1,0,0,1,0,0,3
1421,1,0,0,2,2,1,2
1422,1,0,0,2,2,2,2
1423,1,0,0,2,2,0,2
1424,1,0,0,2,1,1,2
1425,1,0,0,2,1,2,0
1426,1,0,0,2,1,0,0
1427,1,0,0,2,0,1,2
1428,1,0,0,2,0,2,0
1429,1,0,0,2,0,0,3
1430,1,0,1,0,2,1,2
1431,1,0,1,0,2,2,2
1432,1,0,1,0,2,0,2
1433,1,0,1,0,1,1,2
1434,1,0,1,0,1,2,2
1435,1,0,1,0,1,0,2
1436,1,0,1,0,0,1,2
1437,1,0,1,0,0,2,2
1438,1,0,1,0,0,0,2
1439,1,0,1,1,2,1,2
1440,1,0,1,1,2,2,0
1441,1,0,1,1,2,0,0
1442,1,0,1,1,1,1,2
1443,1,0,1,1,1,2,0
1444,1,0,1,1,1,0,0
1445,1,0,1,1,0,1,2
1446,1,0,1,1,0,2,0
1447,1,0,1,1,0,0,3
1448,1,0,1,2,2,1,2
1449,1,0,1,2,2,2,0
1450,1,0,1,2,2,0,0
1451,1,0,1,2,1,1,2
1452,1,0,1,2,1,2,0
1453,1,0,1,2,1,0,3
1454,1,0,1,2,0,1,2
1455,1,0,1,2,0,2,0
1456,1,0,1,2,0,0,3
1457,1,0,2,0,2,1,2
1458,1,0,2,0,2,2,2
1459,1,0,2,0,2,0,2
1460,1,0,2,0,1,1,2
1461,1,0,2,0,1,2,2
1462,1,0,2,0,1,0,2
1463,1,0,2,0,0,1,2
1464,1,0,2,0,0,2,2
1465,1,0,2,0,0,0,2
1466,1,0,2,1,2,1,2
1467,1,0,2,1,2,2,0
1468,1,0,2,1,2,0,0
1469,1,0,2,1,1,1,2
1470,1,0,2,1,1,2,0
1471,1,0,2,1,1,0,3
1472,1,0,2,1,0,1,2
1473,1,0,2,1,0,2,0
1474,1,0,2,1,0,0,3
1475,1,0,2,2,2,1,2
1476,1,0,2,2,2,2,0
1477,1,0,2,2,2,0,0
1478,1,0,2,2,1,1,2
1479,1,0,2,2,1,2,0
1480,1,0,2,2,1,0,3
1481,1,0,2,2,0,1,2
1482,1,0,2,2,0,2,0
1483,1,0,2,2,0,0,3
1484,1,0,3,0,2,1,2
1485,1,0,3,0,2,2,2
1486,1,0,3,0,2,0,2
1487,1,0,3,0,1,1,2
1488,1,0,3,0,1,2,2
1489,1,0,3,0,1,0,2
1490,1,0,3,0,0,1,2
1491,1,0,3,0,0,2,2
1492,1,0,3,0,0,0,2
1493,1,0,3,1,2,1,2
1494,1,0,3,1,2,2,0
1495,1,0,3,1,2,0,0
1496,1,0,3,1,1,1,2
1497,1,0,3,1,1,2,0
1498,1,0,3,1,1,0,3
1499,1,0,3,1,0,1,2
1500,1,0,3,1,0,2,0
1501,1,0,3,1,0,0,3
1502,1,0,3,2,2,1,2
1503,1,0,3,2,2,2,0
1504,1,0,3,2,2,0,0
1505,1,0,3,2,1,1,2
1506,1,0,3,2,1,2,0
1507,1,0,3,2,1,0,3
1508,1,0,3,2,0,1,2
1509,1,0,3,2,0,2,0
1510,1,0,3,2,0,0,3
1511,1,2,0,0,2,1,2
1512,1,2,0,0,2,2,2
1513,1,2,0,0,2,0,2
1514,1,2,0,0,1,1,2
1515,1,2,0,0,1,2,2
1516,1,2,0,0,1,0,2
1517,1,2,0,0,0,1,2
1518,1,2,0,0,0,2,2
1519,1,2,0,0,0,0,2
1520,1,2,0,1,2,1,2
1521,1,2,0,1,2,2,0
1522,1,2,0,1,2,0,1
1523,1,2,0,1,1,1,2
1524,1,2,0,1,1,2,0
1525,1,2,0,1,1,0,1
1526,1,2,0,1,0,1,2
1527,1,2,0,1,0,2,1
1528,1,2,0,1,0,0,3
1529,1,2,0,2,2,1,2
1530,1,2,0,2,2,2,2
1531,1,2,0,2,2,0,2
1532,1,2,0,2,1,1,2
1533,1,2,0,2,1,2,0
1534,1,2,0,2,1,0,1
1535,1,2,0,2,0,1,2
1536,1,2,0,2,0,2,1
1537,1,2,0,2,0,0,3
1538,1,2,1,0,2,1,2
1539,1,2,1,0,2,2,2
1540,1,2,1,0,2,0,2
1541,1,2,1,0,1,1,2
1542,1,2,1,0,1,2,2
1543,1,2,1,0,1,0,2
1544,1,2,1,0,0,1,2
1545,1,2,1,0,0,2,2
1546,1,2,1,0,0,0,2
1547,1,2,1,1,2,1,2
1548,1,2,1,1,2,2,0
1549,1,2,1,1,2,0,1
1550,1,2,1,1,1,1,2
1551,1,2,1,1,1,2,0
1552,1,2,1,1,1,0,1
1553,1,2,1,1,0,1,2
1554,1,2,1,1,0,2,1
1555,1,2,1,1,0,0,3
1556,1,2,1,2,2,1,2
1557,1,2,1,2,2,2,0
1558,1,2,1,2,2,0,1
1559,1,2,1,2,1,1,2
1560,1,2,1,2,1,2,1
1561,1,2,1,2,1,0,3
1562,1,2,1,2,0,1,2
1563,1,2,1,2,0,2,1
1564,1,2,1,2,0,0,3
1565,1,2,2,0,2,1,2
1566,1,2,2,0,2,2,2
1567,1,2,2,0,2,0,2
1568,1,2,2,0,1,1,2
1569,1,2,2,0,1,2,2
1570,1,2,2,0,1,0,2
1571,1,2,2,0,0,1,2
1572,1,2,2,0,0,2,2
1573,1,2,2,0,0,0,2
1574,1,2,2,1,2,1,2
1575,1,2,2,1,2,2,0
1576,1,2,2,1,2,0,1
1577,1,2,2,1,1,1,2
1578,1,2,2,1,1,2,1
1579,1,2,2,1,1,0,3
1580,1,2,2,1,0,1,2
1581,1,2,2,1,0,2,1
1582,1,2,2,1,0,0,3
1583,1,2,2,2,2,1,2
1584,1,2,2,2,2,2,0
1585,1,2,2,2,2,0,1
1586,1,2,2,2,1,1,2
1587,1,2,2,2,1,2,1
1588,1,2,2,2,1,0,3
1589,1,2,2,2,0,1,2
1590,1,2,2,2,0,2,1
1591,1,2,2,2,0,0,3
1592,1,2,3,0,2,1,2
1593,1,2,3,0,2,2,2
1594,1,2,3,0,2,0,2
1595,1,2,3,0,1,1,2
1596,1,2,3,0,1,2,2
1597,1,2,3,0,1,0,2
1598,1,2,3,0,0,1,2
1599,1,2,3,0,0,2,2
1600,1,2,3,0,0,0,2
1601,1,2,3,1,2,1,2
1602,1,2,3,1,2,2,0
1603,1,2,3,1,2,0,1
1604,1,2,3,1,1,1,2
1605,1,2,3,1,1,2,1
1606,1,2,3,1,1,0,3
1607,1,2,3,1,0,1,2
1608,1,2,3,1,0,2,1
1609,1,2,3,1,0,0,3
1610,1,2,3,2,2,1,2
1611,1,2,3,2,2,2,0
1612,1,2,3,2,2,0,1
1613,1,2,3,2,1,1,2
1614,1,2,3,2,1,2,1
1615,1,2,3,2,1,0,3
1616,1,2,3,2,0,1,2
1617,1,2,3,2,0,2,1
1618,1,2,3,2,0,0,3
1619,1,1,0,0,2,1,2
1620,1,1,0,0,2,2,2
1621,1,1,0,0,2,0,2
1622,1,1,0,0,1,1,2
1623,1,1,0,0,1,2,2
1624,1,1,0,0,1,0,2
1625,1,1,0,0,0,1,2
1626,1,1,0,0,0,2,2
1627,1,1,0,0,0,0,2
1628,1,1,0,1,2,1,2
1629,1,1,0,1,2,2,0
1630,1,1,0,1,2,0,1
1631,1,1,0,1,1,1,2
1632,1,1,0,1,1,2,0
1633,1,1,0,1,1,0,1
1634,1,1,0,1,0,1,2
1635,1,1,0,1,0,2,1
1636,1,1,0,1,0,0,3
1637,1,1,0,2,2,1,2
1638,1,1,0,2,2,2,2
1639,1,1,0,2,2,0,2
1640,1,1,0,2,1,1,2
1641,1,1,0,2,1,2,0
1642,1,1,0,2,1,0,1
1643,1,1,0,2,0,1,2
1644,1,1,0,2,0,2,1
1645,1,1,0,2,0,0,3
1646,1,1,1,0,2,1,2
1647,1,1,1,0,2,2,2
1648,1,1,1,0,2,0,2
1649,1,1,1,0,1,1,2
1650,1,1,1,0,1,2,2
1651,1,1,1,0,1,0,2
1652,1,1,1,0,0,1,2
1653,1,1,1,0,0,2,2
1654,1,1,1,0,0,0,2
1655,1,1,1,1,2,1,2
1656,1,1,1,1,2,2,0
1657,1,1,1,1,2,0,1
1658,1,1,1,1,1,1,2
1659,1,1,1,1,1,2,0
1660,1,1,1,1,1,0,1
1661,1,1,1,1,0,1,2
1662,1,1,1,1,0,2,1
1663,1,1,1,1,0,0,3
1664,1,1,1,2,2,1,2
1665,1,1,1,2,2,2,0
1666,1,1,1,2,2,0,1
1667,1,1,1,2,1,1,2
1668,1,1,1,2,1,2,1
1669,1,1,1,2,1,0,3
1670,1,1,1,2,0,1,2
1671,1,1,1,2,0,2,1
1672,1,1,1,2,0,0,3
1673,1,1,2,0,2,1,2
1674,1,1,2,0,2,2,2
1675,1,1,2,0,2,0,2
1676,1,1,2,0,1,1,2
1677,1,1,2,0,1,2,2
1678,1,1,2,0,1,0,2
1679,1,1,2,0,0,1,2
1680,1,1,2,0,0,2,2
1681,1,1,2,0,0,0,2
1682,1,1,2,1,2,1,2
1683,1,1,2,1,2,2,0
1684,1,1,2,1,2,0,1
1685,1,1,2,1,1,1,2
1686,1,1,2,1,1,2,1
1687,1,1,2,1,1,0,3
1688,1,1,2,1,0,1,2
1689,1,1,2,1,0,2,1
1690,1,1,2,1,0,0,3
1691,1,1,2,2,2,1,2
1692,1,1,2,2,2,2,0
1693,1,1,2,2,2,0,1
1694,1,1,2,2,1,1,2
1695,1,1,2,2,1,2,1
1696,1,1,2,2,1,0,3
1697,1,1,2,2,0,1,2
1698,1,1,2,2,0,2,1
1699,1,1,2,2,0,0,3
